"Cluster","n","purity","gini","entropy","Method"
"1",63,0.619047619047619,0.793650793650794,1.11635639694571,"SNF_MIR_RNA"
"2",108,0.574074074074074,0.634259259259259,1.67278779638008,"SNF_MIR_RNA"
"3",124,0.669354838709677,0.754032258064516,1.33932350694837,"SNF_MIR_RNA"
"4",136,0.698529411764706,0.772058823529412,1.2904503032977,"SNF_MIR_RNA"
"5",76,0.986842105263158,0.993421052631579,0.101066963323585,"SNF_MIR_RNA"
