"Cluster","n","purity","gini","entropy","Method"
"1",124,0.790322580645161,0.850806451612903,0.946948959450612,"SNF_CNV_MIR_PRO_RNA"
"2",65,0.984615384615385,0.992307692307692,0.114675505047608,"SNF_CNV_MIR_PRO_RNA"
"3",134,0.753731343283582,0.865671641791045,0.901466463164841,"SNF_CNV_MIR_PRO_RNA"
"4",95,0.568421052631579,0.689473684210526,1.51474712875093,"SNF_CNV_MIR_PRO_RNA"
"5",89,0.280898876404494,0.213483146067416,2.24901008951181,"SNF_CNV_MIR_PRO_RNA"
