"Cluster","n","purity","gini","entropy","Method"
"1",162,0.666666666666667,0.759259259259259,1.28296462288984,"SNF_CNV_PRO"
"2",28,0.5,0.714285714285714,1.29583638885836,"SNF_CNV_PRO"
"3",143,0.741258741258741,0.853146853146853,0.975399576588084,"SNF_CNV_PRO"
"4",64,0.953125,0.9765625,0.272970857625531,"SNF_CNV_PRO"
"5",110,0.381818181818182,0.340909090909091,2.14675417540164,"SNF_CNV_PRO"
