"Cluster","n","purity","gini","entropy","Method"
"1",125,0.704,0.768,1.29823959730671,"SNF_CNV_Methylation"
"2",91,0.494505494505495,0.670329670329671,1.44805443928631,"SNF_CNV_Methylation"
"3",67,0.970149253731343,0.985074626865672,0.19364280439536,"SNF_CNV_Methylation"
"4",91,0.373626373626374,0.291208791208791,2.18518602504679,"SNF_CNV_Methylation"
"5",133,0.781954887218045,0.887218045112782,0.803766130524874,"SNF_CNV_Methylation"
