"Cluster","n","purity","gini","entropy","Method"
"1",125,0.664,0.76,1.25197610146877,"SNF_MIR_PRO"
"2",82,0.878048780487805,0.902439024390244,0.700914923818039,"SNF_MIR_PRO"
"3",114,0.684210526315789,0.798245614035088,1.18181125518309,"SNF_MIR_PRO"
"4",101,0.465346534653465,0.47029702970297,1.97911688378939,"SNF_MIR_PRO"
"5",85,0.494117647058824,0.647058823529412,1.58601320881594,"SNF_MIR_PRO"
