"Cluster","n","purity","gini","entropy","Method"
"1",147,0.700680272108844,0.778911564625851,1.21695617369733,"SNF_PRO_RNA"
"2",98,0.581632653061224,0.642857142857143,1.65450101969819,"SNF_PRO_RNA"
"3",81,0.901234567901235,0.925925925925926,0.59334588783004,"SNF_PRO_RNA"
"4",29,0.517241379310345,0.724137931034483,1.28477723804712,"SNF_PRO_RNA"
"5",152,0.644736842105263,0.674342105263158,1.52770952061904,"SNF_PRO_RNA"
