"Cluster","n","purity","gini","entropy","Method"
"1",135,0.688888888888889,0.811111111111111,1.12765929747094,"SNF_Methylation_PRO"
"2",152,0.763157894736842,0.776315789473684,1.20783395703088,"SNF_Methylation_PRO"
"3",66,0.924242424242424,0.946969696969697,0.460608284175652,"SNF_Methylation_PRO"
"4",74,0.540540540540541,0.70945945945946,1.41566902827395,"SNF_Methylation_PRO"
"5",80,0.275,0.275,2.10962035159708,"SNF_Methylation_PRO"
