"Cluster","n","purity","gini","entropy","Method"
"1",113,0.539823008849557,0.743362831858407,1.23284619583826,"SNF_CNV_Methylation_MIR_RNA"
"2",68,1,1,-1.44269516018595e-10,"SNF_CNV_Methylation_MIR_RNA"
"3",121,0.809917355371901,0.904958677685951,0.701644313741413,"SNF_CNV_Methylation_MIR_RNA"
"4",91,0.417582417582418,0.32967032967033,2.13066740507143,"SNF_CNV_Methylation_MIR_RNA"
"5",114,0.692982456140351,0.785087719298246,1.24896804733568,"SNF_CNV_Methylation_MIR_RNA"
